rowIndex,satID,satCode,time_sec,lat_deg,lon_deg,alt_km,is_vel_north,commSats_codes,nCommSats,satID_synt,satCode_synt,satCode_synt_comm,A_bits_total,nPackagesA,B_bits_total,nPackagesB,A_and_B_bits
12005,30,215,23,13.977042,55.886165,489.5803,True,"102,214",2,,,,0,0,0,0,0
14124,62,502,23,33.362949,-39.559078,494.0,True,"115,503",2,,,114,0,0,0,0,0
15239,63,503,23,34.870364,-10.585596,494.4429,False,"502,504",2,75.0,515.0,,0,0,0,0,0
17955,64,504,23,29.669416,17.176018,492.9596,False,"503,505",2,75.0,515.0,,0,0,0,0,0
21852,65,505,23,19.430616,41.11758,490.527,False,"103,504",2,75.0,515.0,,0,0,0,0,0
25,1,101,24,25.703967,6.309373,491.929,True,"102,115",2,,,,0,0,0,0,0
1542,2,102,24,33.375885,32.511173,494.0038,True,"101,103,214,215",4,,,,0,0,0,0,0
3251,3,103,24,34.865104,61.487319,494.4413,False,"102,505",2,14.0,114.0,,0,0,0,0,0
4336,15,115,24,14.011367,-16.062722,489.5854,True,"101,502",2,,,114,0,0,0,0,0
5663,27,212,24,-25.00353,-6.3022,491.7577,True,213,1,,,211,0,0,0,0,0
6607,28,213,24,-13.120175,15.848506,489.4571,True,"212,214",2,,,311,0,0,0,0,0
8953,29,214,24,0.474663,35.854139,488.5267,True,"102,213,215",3,,,311,0,0,0,0,0
12006,30,215,24,14.011367,55.937278,489.5854,True,"102,214",2,,,,0,0,0,0,0
14125,62,502,24,33.375885,-39.488827,494.0038,True,"115,503",2,,,114,0,0,0,0,0
15240,63,503,24,34.865104,-10.512681,494.4413,False,"502,504",2,75.0,515.0,,0,0,0,0,0
17956,64,504,24,29.647882,17.240629,492.9538,False,"503,505",2,75.0,515.0,,0,0,0,0,0
21853,65,505,24,19.398865,41.171891,490.5207,False,"103,504",2,75.0,515.0,,0,0,0,0,0
26,1,101,25,25.730693,6.369233,491.9356,True,"102,115",2,,,,0,0,0,0,0
1543,2,102,25,33.388777,32.581446,494.0075,True,"101,103,214,215",4,,,,0,0,0,0,0
3252,3,103,25,34.859795,61.560224,494.4397,False,"102,505",2,14.0,114.0,,0,0,0,0,0
4337,15,115,25,14.04568,-16.011593,489.5905,True,"101,502",2,,,114,0,0,0,0,0
5664,27,212,25,-24.976064,-6.243099,491.751,True,213,1,,,211,0,0,0,0,0
6608,28,213,25,-13.085534,15.89921,489.4523,True,"212,214",2,,,311,0,0,0,0,0
8954,29,214,25,0.511389,35.902057,488.5269,True,"102,213,215",3,,,311,0,0,0,0,0
12007,30,215,25,14.04568,55.988407,489.5905,True,"102,214",2,,,,0,0,0,0,0
14126,62,502,25,33.388777,-39.418554,494.0075,True,"115,503",2,,,114,0,0,0,0,0
15241,63,503,25,34.859795,-10.439776,494.4397,False,"502,504",2,75.0,515.0,,0,0,0,0,0
17957,64,504,25,29.626312,17.305212,492.9479,False,"503,505",2,75.0,515.0,,0,0,0,0,0
21854,65,505,25,19.367095,41.226179,490.5145,False,"103,504",2,75.0,515.0,,0,0,0,0,0
27,1,101,26,25.757391,6.429121,491.9422,True,"102,115",2,,,,0,0,0,0,0
1544,2,102,26,33.401623,32.651742,494.0113,True,"101,103,214,215",4,,,,0,0,0,0,0
3253,3,103,26,34.854438,61.633119,494.4382,False,"102,505",2,14.0,114.0,,0,0,0,0,0
4338,15,115,26,14.07998,-15.960448,489.5956,True,"101,502",2,,,114,0,0,0,0,0
5665,27,212,26,-24.948571,-6.184026,491.7444,True,213,1,,,211,0,0,0,0,0
6609,28,213,26,-13.050881,15.949899,489.4475,True,"212,214",2,,,311,0,0,0,0,0
8955,29,214,26,0.548115,35.949976,488.5271,True,"102,213,215",3,,,311,0,0,0,0,0
12008,30,215,26,14.07998,56.039552,489.5956,True,"102,214",2,,,,0,0,0,0,0
14127,62,502,26,33.401623,-39.348258,494.0113,True,"115,503",2,,,114,0,0,0,0,0
15242,63,503,26,34.854438,-10.366881,494.4382,False,"502,504",2,75.0,515.0,,0,0,0,0,0
17958,64,504,26,29.604706,17.369765,492.942,False,"503,505",2,75.0,515.0,,0,0,0,0,0
21855,65,505,26,19.335306,41.280444,490.5082,False,"103,504",2,75.0,515.0,,0,0,0,0,0
28,1,101,27,25.784061,6.489038,491.9488,True,"102,115",2,,,,0,0,0,0,0
1545,2,102,27,33.414425,32.722059,494.015,True,"101,103,214,215",4,,,,0,0,0,0,0
3254,3,103,27,34.849031,61.706003,494.4366,False,"102,505",2,14.0,114.0,,0,0,0,0,0
4339,15,115,27,14.114267,-15.909286,489.6007,True,"101,502",2,,,114,0,0,0,0,0
5666,27,212,27,-24.921051,-6.124981,491.7377,True,213,1,,,211,0,0,0,0,0
6610,28,213,27,-13.016216,16.000572,489.4427,True,"212,214",2,,,311,0,0,0,0,0
8956,29,214,27,0.584841,35.997895,488.5273,True,"102,213,215",3,,,311,0,0,0,0,0
12009,30,215,27,14.114267,56.090714,489.6007,True,"102,214",2,,,,0,0,0,0,0
14128,62,502,27,33.414425,-39.277941,494.015,True,"115,503",2,,,114,0,0,0,0,0
15243,63,503,27,34.849031,-10.293997,494.4366,False,"502,504",2,75.0,515.0,,0,0,0,0,0
17959,64,504,27,29.583065,17.43429,492.9362,False,"503,505",2,75.0,515.0,,0,0,0,0,0
21856,65,505,27,19.303498,41.334688,490.5019,False,"103,504",2,75.0,515.0,,0,0,0,0,0
29,1,101,28,25.810703,6.548984,491.9554,True,"102,115",2,,,,0,0,0,0,0
1546,2,102,28,33.427183,32.792397,494.0187,True,"101,103,214,215",4,,,,0,0,0,0,0
3255,3,103,28,34.843576,61.778878,494.4349,False,"102,505",2,14.0,114.0,,0,0,0,0,0
4340,15,115,28,14.148542,-15.858107,489.6059,True,"101,502",2,,,114,0,0,0,0,0
5667,27,212,28,-24.893504,-6.065964,491.7311,True,213,1,,,211,0,0,0,0,0
6611,28,213,28,-12.981539,16.051231,489.4379,True,"212,214",2,,,311,0,0,0,0,0
8957,29,214,28,0.621566,36.045815,488.5275,True,"102,213,215",3,,,311,0,0,0,0,0
12010,30,215,28,14.148542,56.141893,489.6059,True,"102,214",2,,,,0,0,0,0,0
14129,62,502,28,33.427183,-39.207603,494.0187,True,"115,503",2,,,114,0,0,0,0,0
15244,63,503,28,34.843576,-10.221122,494.4349,False,"502,504",2,75.0,515.0,,0,0,0,0,0
17960,64,504,28,29.561388,17.498785,492.9303,False,"503,505",2,75.0,515.0,,0,0,0,0,0
21857,65,505,28,19.271672,41.388908,490.4956,False,"103,504",2,75.0,515.0,,0,0,0,0,0
30,1,101,29,25.837316,6.608958,491.962,True,"102,115",2,,,,0,0,0,0,0
1547,2,102,29,33.439896,32.862758,494.0224,True,"101,103,214,215",4,,,,0,0,0,0,0
3256,3,103,29,34.838073,61.851743,494.4333,False,"102,505",2,14.0,114.0,,0,0,0,0,0
4341,15,115,29,14.182804,-15.806913,489.611,True,"101,502",2,,,114,0,0,0,0,0
5668,27,212,29,-24.86593,-6.006975,491.7244,True,213,1,,,211,0,0,0,0,0
6612,28,213,29,-12.946851,16.101874,489.4331,True,"212,214",2,,,311,0,0,0,0,0
8958,29,214,29,0.65829,36.093736,488.5278,True,"102,213,215",3,,,311,0,0,0,0,0
12011,30,215,29,14.182804,56.193087,489.611,True,"102,214",2,,,,0,0,0,0,0
14130,62,502,29,33.439896,-39.137242,494.0224,True,"115,503",2,,,114,0,0,0,0,0
15245,63,503,29,34.838073,-10.148257,494.4333,False,"502,504",2,75.0,515.0,,0,0,0,0,0
17961,64,504,29,29.539676,17.56325,492.9244,False,"503,505",2,75.0,515.0,,0,0,0,0,0
21858,65,505,29,19.239827,41.443106,490.4894,False,"103,504",2,75.0,515.0,,0,0,0,0,0
31,1,101,30,25.863901,6.668961,491.9686,True,"102,115",2,,,,0,0,0,0,0
1548,2,102,30,33.452564,32.93314,494.0261,True,"101,103,214,215",4,,,,0,0,0,0,0
3257,3,103,30,34.832521,61.924597,494.4317,False,"102,505",2,14.0,114.0,,0,0,0,0,0
4342,15,115,30,14.217053,-15.755701,489.6161,True,"101,502",2,,,114,0,0,0,0,0
5669,27,212,30,-24.838329,-5.948013,491.7178,True,213,1,,,211,0,0,0,0,0
6613,28,213,30,-12.912152,16.152502,489.4283,True,"212,214",2,,,311,0,0,0,0,0
8959,29,214,30,0.695014,36.141658,488.5281,True,"102,213,215",3,,,311,0,0,0,0,0
12012,30,215,30,14.217053,56.244299,489.6161,True,"102,214",2,,,,0,0,0,0,0
14131,62,502,30,33.452564,-39.06686,494.0261,True,"115,503",2,,,114,0,0,0,0,0
15246,63,503,30,34.832521,-10.075403,494.4317,False,"502,504",2,75.0,515.0,,0,0,0,0,0
17962,64,504,30,29.517928,17.627687,492.9185,False,"503,505",2,75.0,515.0,,0,0,0,0,0
21859,65,505,30,19.207963,41.497282,490.4831,False,"103,504",2,75.0,515.0,,0,0,0,0,0
32,1,101,31,25.890458,6.728992,491.9751,True,"102,115",2,,,,0,0,0,0,0
1549,2,102,31,33.465187,33.003543,494.0298,True,"101,103,214,215",4,,,,0,0,0,0,0
3258,3,103,31,34.82692,61.997441,494.43,False,"102,505",2,14.0,114.0,,0,0,0,0,0
4343,15,115,31,14.251288,-15.704473,489.6213,True,"101,502",2,,,114,0,0,0,0,0
5670,27,212,31,-24.810702,-5.88908,491.7111,True,213,1,,,211,0,0,0,0,0
6614,28,213,31,-12.87744,16.203115,489.4236,True,"212,214",2,,,311,0,0,0,0,0
8960,29,214,31,0.731738,36.18958,488.5284,True,"102,213,215",3,,,311,0,0,0,0,0
12013,30,215,31,14.251288,56.295527,489.6213,True,"102,214",2,,,,0,0,0,0,0
14132,62,502,31,33.465187,-38.996457,494.0298,True,"115,503",2,,,114,0,0,0,0,0
15247,63,503,31,34.82692,-10.002559,494.43,False,"502,504",2,75.0,515.0,,0,0,0,0,0
17963,64,504,31,29.496145,17.692094,492.9126,False,"503,505",2,75.0,515.0,,0,0,0,0,0
21860,65,505,31,19.17608,41.551436,490.4769,False,"103,504",2,75.0,515.0,,0,0,0,0,0
33,1,101,32,25.916986,6.789052,491.9817,True,"102,115",2,,,,0,0,0,0,0
1550,2,102,32,33.477766,33.073968,494.0334,True,"101,103,214,215",4,,,,0,0,0,0,0
3259,3,103,32,34.82127,62.070275,494.4283,False,"102,505",2,14.0,114.0,,0,0,0,0,0
4344,15,115,32,14.285511,-15.653229,489.6265,True,"101,502",2,,,114,0,0,0,0,0
5671,27,212,32,-24.783048,-5.830174,491.7045,True,213,1,,,211,0,0,0,0,0
6615,28,213,32,-12.842718,16.253713,489.4188,True,"212,214",2,,,311,0,0,0,0,0
8961,29,214,32,0.768461,36.237503,488.5287,True,"102,213,215",3,,,311,0,0,0,0,0
12014,30,215,32,14.285511,56.346771,489.6265,True,"102,214",2,,,,0,0,0,0,0
14133,62,502,32,33.477766,-38.926032,494.0334,True,"115,503",2,,,114,0,0,0,0,0
15248,63,503,32,34.82127,-9.929725,494.4283,False,"502,504",2,75.0,515.0,,0,0,0,0,0
17964,64,504,32,29.474327,17.756472,492.9067,False,"503,505",2,75.0,515.0,,0,0,0,0,0
21861,65,505,32,19.144179,41.605567,490.4706,False,"103,504",2,75.0,515.0,,0,0,0,0,0
34,1,101,33,25.943485,6.84914,491.9883,True,"102,115",2,,,,0,0,0,0,0
1551,2,102,33,33.490299,33.144415,494.0371,True,"101,103,214,215",4,,,,0,0,0,0,0
3260,3,103,33,34.815572,62.143098,494.4266,False,"102,505",2,14.0,114.0,,0,0,0,0,0
4345,15,115,33,14.319721,-15.601967,489.6316,True,"101,502",2,,,114,0,0,0,0,0
5672,27,212,33,-24.755368,-5.771297,491.6978,True,213,1,,,211,0,0,0,0,0
6616,28,213,33,-12.807984,16.304297,489.414,True,"212,214",2,,,311,0,0,0,0,0
8962,29,214,33,0.805183,36.285427,488.529,True,"102,213,215",3,,,311,0,0,0,0,0
12015,30,215,33,14.319721,56.398033,489.6316,True,"102,214",2,,,,0,0,0,0,0
14134,62,502,33,33.490299,-38.855585,494.0371,True,"115,503",2,,,114,0,0,0,0,0
15249,63,503,33,34.815572,-9.856902,494.4266,False,"502,504",2,75.0,515.0,,0,0,0,0,0
17965,64,504,33,29.452473,17.82082,492.9008,False,"503,505",2,75.0,515.0,,0,0,0,0,0
21862,65,505,33,19.112259,41.659675,490.4644,False,"103,504",2,75.0,515.0,,0,0,0,0,0
35,1,101,34,25.969956,6.909257,491.9949,True,"102,115",2,,,,0,0,0,0,0
1552,2,102,34,33.502788,33.214883,494.0407,True,"101,103,214,215",4,,,,0,0,0,0,0
3261,3,103,34,34.809825,62.215911,494.4249,False,"102,505",2,14.0,114.0,,0,0,0,0,0
4346,15,115,34,14.353918,-15.550689,489.6368,True,"101,502",2,,,114,0,0,0,0,0
5673,27,212,34,-24.727661,-5.712447,491.6911,True,213,1,,,211,0,0,0,0,0
6617,28,213,34,-12.773238,16.354865,489.4093,True,"212,214",2,,,311,0,0,0,0,0
8963,29,214,34,0.841904,36.333352,488.5293,True,"102,213,215",3,,,311,0,0,0,0,0
12016,30,215,34,14.353918,56.449311,489.6368,True,"102,214",2,,,,0,0,0,0,0
14135,62,502,34,33.502788,-38.785117,494.0407,True,"115,503",2,,,114,0,0,0,0,0
15250,63,503,34,34.809825,-9.784089,494.4249,False,"502,504",2,75.0,515.0,,0,0,0,0,0
17966,64,504,34,29.430585,17.88514,492.8948,False,"503,505",2,75.0,515.0,,0,0,0,0,0
21863,65,505,34,19.080321,41.713762,490.4581,False,"103,504",2,75.0,515.0,,0,0,0,0,0
36,1,101,35,25.996399,6.969403,492.0015,True,"102,115",2,,,,0,0,0,0,0
1553,2,102,35,33.515232,33.285372,494.0443,True,"101,103,214,215",4,,,,0,0,0,0,0
3262,3,103,35,34.80403,62.288713,494.4232,False,"102,505",2,14.0,114.0,,0,0,0,0,0
4347,15,115,35,14.388102,-15.499395,489.642,True,"101,502",2,,,114,0,0,0,0,0
5674,27,212,35,-24.699927,-5.653625,491.6845,True,213,1,,,211,0,0,0,0,0
6618,28,213,35,-12.738481,16.405418,489.4046,True,"212,214",2,,,311,0,0,0,0,0
8964,29,214,35,0.878625,36.381278,488.5297,True,"102,213,215",3,,,311,0,0,0,0,0
12017,30,215,35,14.388102,56.500605,489.642,True,"102,214",2,,,,0,0,0,0,0
14136,62,502,35,33.515232,-38.714628,494.0443,True,"115,503",2,,,114,0,0,0,0,0
15251,63,503,35,34.80403,-9.711287,494.4232,False,"502,504",2,75.0,515.0,,0,0,0,0,0
17967,64,504,35,29.408661,17.94943,492.8889,False,"503,505",2,75.0,515.0,,0,0,0,0,0
21864,65,505,35,19.048364,41.767826,490.4519,False,"103,504",2,75.0,515.0,,0,0,0,0,0
37,1,101,36,26.022812,7.029578,492.0081,True,"102,115",2,,,,0,0,0,0,0
1554,2,102,36,33.527631,33.355883,494.0479,True,"101,103,214,215",4,,,,0,0,0,0,0
3263,3,103,36,34.798186,62.361504,494.4215,False,"102,505",2,14.0,114.0,,0,0,0,0,0
4348,15,115,36,14.422273,-15.448083,489.6472,True,"101,502",2,,,114,0,0,0,0,0
5675,27,212,36,-24.672167,-5.594831,491.6778,True,213,1,,,211,0,0,0,0,0
6619,28,213,36,-12.703712,16.455957,489.3999,True,"212,214",2,,,311,0,0,0,0,0
8965,29,214,36,0.915345,36.429204,488.53,True,"102,213,215",3,,,311,0,0,0,0,0
12018,30,215,36,14.422273,56.551917,489.6472,True,"102,214",2,,,,0,0,0,0,0
14137,62,502,36,33.527631,-38.644117,494.0479,True,"115,503",2,,,114,0,0,0,0,0
15252,63,503,36,34.798186,-9.638496,494.4215,False,"502,504",2,75.0,515.0,,0,0,0,0,0
17968,64,504,36,29.386701,18.013691,492.883,False,"503,505",2,75.0,515.0,,0,0,0,0,0
21865,65,505,36,19.016389,41.821868,490.4457,False,"103,504",2,75.0,515.0,,0,0,0,0,0
38,1,101,37,26.049197,7.089781,492.0146,True,"102,115",2,,,,0,0,0,0,0
1555,2,102,37,33.539985,33.426414,494.0515,True,"101,103,214,215",4,,,,0,0,0,0,0
3264,3,103,37,34.792293,62.434284,494.4197,False,"102,505",2,14.0,114.0,,0,0,0,0,0
4349,15,115,37,14.456431,-15.396755,489.6524,True,"101,502",2,,,114,0,0,0,0,0
5676,27,212,37,-24.644381,-5.536064,491.6712,True,213,1,,,211,0,0,0,0,0
6620,28,213,37,-12.668932,16.506481,489.3952,True,"212,214",2,,,311,0,0,0,0,0
8966,29,214,37,0.952065,36.477132,488.5304,True,"102,213,215",3,,,311,0,0,0,0,0
12019,30,215,37,14.456431,56.603245,489.6524,True,"102,214",2,,,,0,0,0,0,0
14138,62,502,37,33.539985,-38.573586,494.0515,True,"115,503",2,,,114,0,0,0,0,0
15253,63,503,37,34.792293,-9.565716,494.4197,False,"502,504",2,75.0,515.0,,0,0,0,0,0
17969,64,504,37,29.364707,18.077922,492.877,False,"503,505",2,75.0,515.0,,0,0,0,0,0
21866,65,505,37,18.984395,41.875888,490.4395,False,"103,504",2,75.0,515.0,,0,0,0,0,0
39,1,101,38,26.075554,7.150013,492.0212,True,"102,115",2,,,,0,0,0,0,0
1556,2,102,38,33.552294,33.496967,494.0551,True,"101,103,214,215",4,,,,0,0,0,0,0
3265,3,103,38,34.786352,62.507053,494.418,False,"102,505",2,14.0,114.0,,0,0,0,0,0
4350,15,115,38,14.490575,-15.345409,489.6576,True,"101,502",2,,,114,0,0,0,0,0
5677,27,212,38,-24.616568,-5.477326,491.6645,True,213,1,,,211,0,0,0,0,0
6621,28,213,38,-12.634141,16.55699,489.3905,True,"212,214",2,,,311,0,0,0,0,0
8967,29,214,38,0.988783,36.525061,488.5308,True,"102,213,215",3,,,,0,0,0,0,0
12020,30,215,38,14.490575,56.654591,489.6576,True,"102,214",2,,,,0,0,0,0,0
14139,62,502,38,33.552294,-38.503033,494.0551,True,"115,503",2,,,114,0,0,0,0,0
15254,63,503,38,34.786352,-9.492947,494.418,False,"502,504",2,75.0,515.0,,0,0,0,0,0
17970,64,504,38,29.342678,18.142125,492.8711,False,"503,505",2,75.0,515.0,,0,0,0,0,0
21867,65,505,38,18.952383,41.929886,490.4333,False,"103,504",2,75.0,515.0,,0,0,0,0,0
40,1,101,39,26.101881,7.210273,492.0278,True,"102,115",2,,,,0,0,0,0,0
1557,2,102,39,33.564558,33.567541,494.0587,True,"101,103,214,215",4,,,,0,0,0,0,0
3266,3,103,39,34.780363,62.579811,494.4162,False,"102,505",2,14.0,114.0,,0,0,0,0,0
4351,15,115,39,14.524707,-15.294047,489.6628,True,"101,502",2,,,114,0,0,0,0,0
5678,27,212,39,-24.588729,-5.418615,491.6578,True,213,1,,,211,0,0,0,0,0
6622,28,213,39,-12.599339,16.607484,489.3858,True,"212,214",2,,,311,0,0,0,0,0
8968,29,214,39,1.025501,36.572992,488.5312,True,"102,213,215",3,,,,0,0,0,0,0
12021,30,215,39,14.524707,56.705953,489.6628,True,"102,214",2,,,,0,0,0,0,0
14140,62,502,39,33.564558,-38.432459,494.0587,True,"115,503",2,,,114,0,0,0,0,0
15255,63,503,39,34.780363,-9.420189,494.4162,False,"502,504",2,75.0,515.0,,0,0,0,0,0
17971,64,504,39,29.320613,18.206297,492.8651,False,"503,505",2,75.0,515.0,,0,0,0,0,0
21868,65,505,39,18.920353,41.983861,490.427,False,"103,504",2,75.0,515.0,,0,0,0,0,0
41,1,101,40,26.12818,7.270563,492.0344,True,"102,115",2,,,,0,0,0,0,0
1558,2,102,40,33.576777,33.638136,494.0623,True,"101,103,214,215",4,,,,0,0,0,0,0
3267,3,103,40,34.774325,62.652558,494.4144,False,"102,505",2,14.0,114.0,,0,0,0,0,0
4352,15,115,40,14.558825,-15.242668,489.6681,True,"101,502",2,,,114,0,0,0,0,0
5679,27,212,40,-24.560863,-5.359931,491.6512,True,213,1,,,211,0,0,0,0,0
6623,28,213,40,-12.564525,16.657963,489.3811,True,"212,214",2,,,311,0,0,0,0,0
8969,29,214,40,1.062218,36.620923,488.5316,True,"102,213,215",3,,,,0,0,0,0,0
12022,30,215,40,14.558825,56.757332,489.6681,True,"102,214",2,,,,0,0,0,0,0
14141,62,502,40,33.576777,-38.361864,494.0623,True,"115,503",2,,,114,0,0,0,0,0
15256,63,503,40,34.774325,-9.347442,494.4144,False,"502,504",2,75.0,515.0,,0,0,0,0,0
17972,64,504,40,29.298514,18.270441,492.8591,False,"503,505",2,75.0,515.0,,0,0,0,0,0
21869,65,505,40,18.888304,42.037815,490.4208,False,"103,504",2,75.0,515.0,,0,0,0,0,0
42,1,101,41,26.15445,7.330881,492.0409,True,"102,115",2,,,,0,0,0,0,0
1559,2,102,41,33.588951,33.708752,494.0658,True,"101,103,214,215",4,,,,0,0,0,0,0
3268,3,103,41,34.768238,62.725294,494.4126,False,"102,505",2,14.0,114.0,,0,0,0,0,0
4353,15,115,41,14.59293,-15.191272,489.6733,True,"101,502",2,,,114,0,0,0,0,0
5680,27,212,41,-24.532971,-5.301276,491.6445,True,213,1,,,211,0,0,0,0,0
6624,28,213,41,-12.5297,16.708428,489.3765,True,"212,214",2,,,311,0,0,0,0,0
8970,29,214,41,1.098934,36.668856,488.5321,True,"102,213,215",3,,,,0,0,0,0,0
12023,30,215,41,14.59293,56.808728,489.6733,True,"102,214",2,,,,0,0,0,0,0
14142,62,502,41,33.588951,-38.291248,494.0658,True,"115,503",2,,,114,0,0,0,0,0
15257,63,503,41,34.768238,-9.274706,494.4126,False,"502,504",2,75.0,515.0,,0,0,0,0,0
17973,64,504,41,29.27638,18.334555,492.8532,False,"503,505",2,75.0,515.0,,0,0,0,0,0
21870,65,505,41,18.856238,42.091747,490.4146,False,"103,504",2,75.0,515.0,,0,0,0,0,0
43,1,101,42,26.18069,7.391228,492.0475,True,"102,115",2,,,,0,0,0,0,0
1560,2,102,42,33.60108,33.779389,494.0694,True,"101,103,214,215",4,,,,0,0,0,0,0
3269,3,103,42,34.762103,62.798018,494.4108,False,"102,505",2,14.0,114.0,,0,0,0,0,0
4354,15,115,42,14.627021,-15.139859,489.6786,True,"101,502",2,,,114,0,0,0,0,0
5681,27,212,42,-24.505053,-5.242648,491.6379,True,213,1,,,211,0,0,0,0,0
6625,28,213,42,-12.494864,16.758879,489.3718,True,"212,214",2,,,311,0,0,0,0,0
8971,29,214,42,1.135649,36.716789,488.5325,True,"102,213,215",3,,,,0,0,0,0,0
12024,30,215,42,14.627021,56.860141,489.6786,True,"102,214",2,,,,0,0,0,0,0
14143,62,502,42,33.60108,-38.220611,494.0694,True,"115,503",2,,,114,0,0,0,0,0
15258,63,503,42,34.762103,-9.201982,494.4108,False,"502,504",2,75.0,515.0,,0,0,0,0,0
17974,64,504,42,29.25421,18.39864,492.8472,False,"503,505",2,75.0,515.0,,0,0,0,0,0
21871,65,505,42,18.824153,42.145656,490.4084,False,"103,504",2,75.0,515.0,,0,0,0,0,0
44,1,101,43,26.206902,7.451603,492.0541,True,"102,115",2,,,,0,0,0,0,0
1561,2,102,43,33.613163,33.850047,494.0729,True,"101,103,214,215",4,,,,0,0,0,0,0
3270,3,103,43,34.75592,62.870731,494.4089,False,"102,505",2,14.0,114.0,,0,0,0,0,0
4355,15,115,43,14.6611,-15.088428,489.6838,True,"101,502",2,,,114,0,0,0,0,0
5682,27,212,43,-24.477109,-5.184048,491.6312,True,213,1,,,211,0,0,0,0,0
6626,28,213,43,-12.460017,16.809314,489.3672,True,"212,214",2,,,311,0,0,0,0,0
8972,29,214,43,1.172363,36.764725,488.533,True,"102,213,215",3,,,,0,0,0,0,0
12025,30,215,43,14.6611,56.911572,489.6838,True,"102,214",2,,,,0,0,0,0,0
14144,62,502,43,33.613163,-38.149953,494.0729,True,"115,503",2,,,114,0,0,0,0,0
15259,63,503,43,34.75592,-9.129269,494.4089,False,"502,504",2,75.0,515.0,,0,0,0,0,0
17975,64,504,43,29.232006,18.462696,492.8412,False,"503,505",2,75.0,515.0,,0,0,0,0,0
21872,65,505,43,18.792049,42.199544,490.4023,False,"103,504",2,75.0,515.0,,0,0,0,0,0
45,1,101,44,26.233085,7.512008,492.0606,True,"102,115",2,,,,0,0,0,0,0
1562,2,102,44,33.625201,33.920725,494.0764,True,"101,103,214,215",4,,,,0,0,0,0,0
3271,3,103,44,34.749688,62.943433,494.4071,False,"102,505",2,14.0,114.0,,0,0,0,0,0
4356,15,115,44,14.695164,-15.036981,489.6891,True,"101,502",2,,,114,0,0,0,0,0
5683,27,212,44,-24.449139,-5.125475,491.6245,True,213,1,,,211,0,0,0,0,0
6627,28,213,44,-12.425158,16.859735,489.3625,True,"212,214",2,,,311,0,0,0,0,0
8973,29,214,44,1.209076,36.812661,488.5335,True,"102,213,215",3,,,,0,0,0,0,0
12026,30,215,44,14.695164,56.963019,489.6891,True,"102,214",2,,,,0,0,0,0,0
14145,62,502,44,33.625201,-38.079275,494.0764,True,"115,503",2,,,114,0,0,0,0,0
15260,63,503,44,34.749688,-9.056567,494.4071,False,"502,504",2,75.0,515.0,,0,0,0,0,0
17976,64,504,44,29.209768,18.526722,492.8352,False,"503,505",2,75.0,515.0,,0,0,0,0,0
21873,65,505,44,18.759928,42.253409,490.3961,False,"103,504",2,75.0,515.0,,0,0,0,0,0
46,1,101,45,26.259239,7.572441,492.0672,True,"102,115",2,,,,0,0,0,0,0
1563,2,102,45,33.637195,33.991425,494.0799,True,"101,103,214,215",4,,,,0,0,0,0,0
3272,3,103,45,34.743408,63.016123,494.4052,False,"102,505",2,14.0,114.0,,0,0,0,0,0
4357,15,115,45,14.729216,-14.985516,489.6944,True,"101,502",2,,,114,0,0,0,0,0
5684,27,212,45,-24.421143,-5.06693,491.6179,True,213,1,,,211,0,0,0,0,0
6628,28,213,45,-12.390289,16.910142,489.3579,True,"212,214",2,,,311,0,0,0,0,0
8974,29,214,45,1.245788,36.860599,488.534,True,"102,213,215",3,,,,0,0,0,0,0
12027,30,215,45,14.729216,57.014484,489.6944,True,"102,214",2,,,,0,0,0,0,0
14146,62,502,45,33.637195,-38.008575,494.0799,True,"115,503",2,,,114,0,0,0,0,0
15261,63,503,45,34.743408,-8.983877,494.4052,False,"502,504",2,75.0,515.0,,0,0,0,0,0
17977,64,504,45,29.187494,18.590719,492.8292,False,"503,505",2,75.0,515.0,,0,0,0,0,0
21874,65,505,45,18.727789,42.307253,490.3899,False,"103,504",2,75.0,515.0,,0,0,0,0,0
47,1,101,46,26.285364,7.632903,492.0737,True,"102,115",2,,,,0,0,0,0,0
1564,2,102,46,33.649143,34.062144,494.0834,True,"101,103,214,215",4,,,,0,0,0,0,0
3273,3,103,46,34.73708,63.088801,494.4034,False,"102,505",2,14.0,114.0,,0,0,0,0,0
4358,15,115,46,14.763254,-14.934035,489.6997,True,"101,502",2,,,114,0,0,0,0,0
5685,27,212,46,-24.39312,-5.008413,491.6112,True,213,1,,,211,0,0,0,0,0
6629,28,213,46,-12.355408,16.960535,489.3533,True,"212,214",2,,,311,0,0,0,0,0
8975,29,214,46,1.282499,36.908538,488.5345,True,"102,213,215",3,,,,0,0,0,0,0
12028,30,215,46,14.763254,57.065965,489.6997,True,"102,214",2,,,,0,0,0,0,0
14147,62,502,46,33.649143,-37.937856,494.0834,True,"115,503",2,,,114,0,0,0,0,0
15262,63,503,46,34.73708,-8.911199,494.4034,False,"502,504",2,75.0,515.0,,0,0,0,0,0
17978,64,504,46,29.165186,18.654686,492.8232,False,"503,505",2,75.0,515.0,,0,0,0,0,0
21875,65,505,46,18.695631,42.361075,490.3837,False,"103,504",2,75.0,515.0,,0,0,0,0,0
48,1,101,47,26.311459,7.693394,492.0803,True,"102,115",2,,,,0,0,0,0,0
1565,2,102,47,33.661045,34.132885,494.0868,True,"101,103,214,215",4,,,,0,0,0,0,0
